id,app,feature,subject,predicate,object
06ef2dec-c5f5-4706-bf43-6095aaa23666,Odoo Purchase,Automate the process,suppliers, are based on, stock levels  
df41e3b1-c75a-43f7-a575-36892e306366,Odoo Purchase,Variants Grid Entry,Add product variants, to include, purchase orders  
df41e3b1-c75a-43f7-a575-36892e306366,Odoo Purchase,Variants Grid Entry,A grid, displays, all the possible combinations of a products attributes  
df41e3b1-c75a-43f7-a575-36892e306366,Odoo Purchase,Variants Grid Entry,A products attributes, include, sizes  
df41e3b1-c75a-43f7-a575-36892e306366,Odoo Purchase,Variants Grid Entry,A products attributes, include, colors  
3db2289f-21a9-4009-a424-8ea7a5d22d2f,Odoo Purchase,Monitor RfQs and orders,Keep track, has status, quotes and orders  
3db2289f-21a9-4009-a424-8ea7a5d22d2f,Odoo Purchase,Monitor RfQs and orders,Keep track, has amount, orders  
3db2289f-21a9-4009-a424-8ea7a5d22d2f,Odoo Purchase,Monitor RfQs and orders,Keep track, has expected delivery date, orders  
3db2289f-21a9-4009-a424-8ea7a5d22d2f,Odoo Purchase,Monitor RfQs and orders,Generation of draft PO, is no longer needed,  
3db2289f-21a9-4009-a424-8ea7a5d22d2f,Odoo Purchase,Monitor RfQs and orders,Auto-complete, occurs when generating, draft invoice  
f573872c-b893-46e3-8075-b2906b01b793,Odoo Purchase,Manage incoming products,Stock, keep track of, quantity and locations for each batch of items  
f573872c-b893-46e3-8075-b2906b01b793,Odoo Purchase,Manage incoming products,Batch of items, determine, quantity and locations  
f573872c-b893-46e3-8075-b2906b01b793,Odoo Purchase,Manage incoming products,Items, receive, stock  
19d89f8f-cf7b-4865-be49-530c4782b349,Odoo Purchase,Automate ordering,Set up procurement rules, automatically order, necessary items  
19d89f8f-cf7b-4865-be49-530c4782b349,Odoo Purchase,Automate ordering,Procurement rules, base ordering on, stock levels  
19d89f8f-cf7b-4865-be49-530c4782b349,Odoo Purchase,Automate ordering,Procurement rules, base ordering on, minimum quantities per location  
19d89f8f-cf7b-4865-be49-530c4782b349,Odoo Purchase,Automate ordering,Procurement rules, base ordering on, minimum quantities per supplier  
19d89f8f-cf7b-4865-be49-530c4782b349,Odoo Purchase,Automate ordering,Procurement rules, base ordering on, sales  
19d89f8f-cf7b-4865-be49-530c4782b349,Odoo Purchase,Automate ordering,Procurement rules, base ordering on, other parameters  
6a5a92a9-f37c-4f08-912a-32ce98da95a1,Odoo Purchase,Create drafts,Design drafts, can modify, invoices  
6a5a92a9-f37c-4f08-912a-32ce98da95a1,Odoo Purchase,Create drafts,Design drafts, can cancel, invoices  
dca43f8e-299f-4d2e-b393-c387deedc049,Odoo Purchase,Control future orders,Orders, keep track of, future date  
dca43f8e-299f-4d2e-b393-c387deedc049,Odoo Purchase,Control future orders,Orders, have been created for, future date  
79fcd750-48a2-4194-b5fb-b243aa8639d6,Odoo Purchase,Handle internal moves,Organize, movement of, items between two locations  
79fcd750-48a2-4194-b5fb-b243aa8639d6,Odoo Purchase,Handle internal moves,items, belong to, two locations  
79fcd750-48a2-4194-b5fb-b243aa8639d6,Odoo Purchase,Handle internal moves,two locations, are owned by, owner  
ef2356d4-e3d0-48d0-8e13-e66204ab8ffb,Odoo Purchase,Create products,Define, has, sale price  
ef2356d4-e3d0-48d0-8e13-e66204ab8ffb,Odoo Purchase,Create products,Define, has, type  
ef2356d4-e3d0-48d0-8e13-e66204ab8ffb,Odoo Purchase,Create products,Define, has, barcode  
ef2356d4-e3d0-48d0-8e13-e66204ab8ffb,Odoo Purchase,Create products,Define, has, reference  
ef2356d4-e3d0-48d0-8e13-e66204ab8ffb,Odoo Purchase,Create products,sale price, helps to, differentiate similar products  
ef2356d4-e3d0-48d0-8e13-e66204ab8ffb,Odoo Purchase,Create products,type, helps to, differentiate similar products  
ef2356d4-e3d0-48d0-8e13-e66204ab8ffb,Odoo Purchase,Create products,barcode, helps to, differentiate similar products  
ef2356d4-e3d0-48d0-8e13-e66204ab8ffb,Odoo Purchase,Create products,reference, helps to, differentiate similar products  
38b05d72-4ad6-4e72-b6f5-c925def9e635,Odoo Purchase,Add supplier reference,Add the reference used by each supplier for the item, make it easier to find, for both suppliers and the user.  
38b05d72-4ad6-4e72-b6f5-c925def9e635,Odoo Purchase,Add supplier reference,Add, predicate, reference used by each supplier  
38b05d72-4ad6-4e72-b6f5-c925def9e635,Odoo Purchase,Add supplier reference,reference used by each supplier, predicate, item  
38b05d72-4ad6-4e72-b6f5-c925def9e635,Odoo Purchase,Add supplier reference,reference used by each supplier, predicate, easier to find  
38b05d72-4ad6-4e72-b6f5-c925def9e635,Odoo Purchase,Add supplier reference,easier to find, predicate, suppliers  
38b05d72-4ad6-4e72-b6f5-c925def9e635,Odoo Purchase,Add supplier reference,easier to find, predicate, user  
d9102dc9-b7de-4c84-ade4-7a7eb091e41d,Odoo Purchase,Add product variants,Add variations, allow for, a cleaner list of products  
d9102dc9-b7de-4c84-ade4-7a7eb091e41d,Odoo Purchase,Add product variants,variations, consist of, color  
d9102dc9-b7de-4c84-ade4-7a7eb091e41d,Odoo Purchase,Add product variants,variations, consist of, memory capacity  
15fb0d0c-c698-4ba2-8e47-f7546d8ae17a,Odoo Purchase,Define procurement rules,Reference, distributes, suppliers  
15fb0d0c-c698-4ba2-8e47-f7546d8ae17a,Odoo Purchase,Define procurement rules,Suppliers, are ordered by, priority  
15fb0d0c-c698-4ba2-8e47-f7546d8ae17a,Odoo Purchase,Define procurement rules,Suppliers, have, delivery time  
15fb0d0c-c698-4ba2-8e47-f7546d8ae17a,Odoo Purchase,Define procurement rules,Suppliers, have, minimal quantity  
15fb0d0c-c698-4ba2-8e47-f7546d8ae17a,Odoo Purchase,Define procurement rules,Minimal quantity, saves, time on new orders  
f675f231-453f-45dc-971b-1bb62ea69f95,Odoo Purchase,Ideal search filters,Search products, has, supplier reference  
f675f231-453f-45dc-971b-1bb62ea69f95,Odoo Purchase,Ideal search filters,supplier reference, is found on, purchase order  
a7606c65-7641-4013-a62e-8f906294dd30,Odoo Purchase,Units of measure,Purchase, is in, different units of measure  
a7606c65-7641-4013-a62e-8f906294dd30,Odoo Purchase,Units of measure,Odoo, manages, the conversion  
85b9338c-0e0b-4922-8afe-edb9454ba980,Odoo Purchase,Check stock and availability,Stock, keep track of, incoming orders  
85b9338c-0e0b-4922-8afe-edb9454ba980,Odoo Purchase,Check stock and availability,Stock, keep track of, product availability  
85b9338c-0e0b-4922-8afe-edb9454ba980,Odoo Purchase,Check stock and availability,Incoming orders, keep track of, product availability  
7edf46da-4358-4925-b5d8-928f75dea159,Odoo Purchase,Specify storage location,product, defines, exact position within warehouse  
7edf46da-4358-4925-b5d8-928f75dea159,Odoo Purchase,Specify storage location,exact position, is located in, warehouse  
dcca21ad-da3c-4bbc-9ee9-5f0e2a07193d,Odoo Purchase,Create sale conditions,Warranty, defines, length  
dcca21ad-da3c-4bbc-9ee9-5f0e2a07193d,Odoo Purchase,Create sale conditions,Customer and manufacturer, specify, lead times  
62c0b3e0-b2fe-4ebf-a041-9400814f91fb,Odoo Purchase,Add POS and website specifications,Add specifications, to enhance, the product  
62c0b3e0-b2fe-4ebf-a041-9400814f91fb,Odoo Purchase,Add POS and website specifications,Specifications, are added, for the point of sale  
62c0b3e0-b2fe-4ebf-a041-9400814f91fb,Odoo Purchase,Add POS and website specifications,Specifications, are added, for the website  
f69897e5-06fd-4e2c-8af8-c9e70edcfaa3,Odoo Purchase,Include accounting rules,Specify accounting category, define, customer and supplier accounts and taxes  
f69897e5-06fd-4e2c-8af8-c9e70edcfaa3,Odoo Purchase,Include accounting rules,customer and supplier accounts, are part of, accounting category  
f69897e5-06fd-4e2c-8af8-c9e70edcfaa3,Odoo Purchase,Include accounting rules,taxes, are associated with, customer and supplier accounts  
0f69ab7e-27f4-4106-a6da-c38d1eb9844b,Odoo Purchase,Dashboards,Use predefined dashboards, has option to, build own dashboards  
0f69ab7e-27f4-4106-a6da-c38d1eb9844b,Odoo Purchase,Dashboards,Advanced reporting engine, allows, building own dashboards  
0f69ab7e-27f4-4106-a6da-c38d1eb9844b,Odoo Purchase,Dashboards,Filters, can be shared with, the team  
deaf11f6-99c3-417b-a3d8-6dd1885561f2,Odoo Purchase,Inventory forecasts,Product availabilities, get forecasts based on, confirmed sales orders  
deaf11f6-99c3-417b-a3d8-6dd1885561f2,Odoo Purchase,Inventory forecasts,Product availabilities, get forecasts based on, purchase orders  
deaf11f6-99c3-417b-a3d8-6dd1885561f2,Odoo Purchase,Inventory forecasts,Product availabilities, get forecasts based on, manufacturing orders  
deaf11f6-99c3-417b-a3d8-6dd1885561f2,Odoo Purchase,Inventory forecasts,Product availabilities, get forecasts based on, internal moves  
67bfea4f-6981-4161-b1c1-b8ddf7484351,Odoo Purchase,Automatic reconciliation between companies,Save huge amounts of time and effort on all transactions made between your groups companies, are automatically reconciled in all modules, transactions  
67bfea4f-6981-4161-b1c1-b8ddf7484351,Odoo Purchase,Automatic reconciliation between companies,transactions, automatically mirror, sales orders and purchase orders in multi-company setup
1e050fb2-3ba9-4fd2-ba61-e7b5cde605da,Odoo Purchase,One Odoo environment for multiple companies,Manage, involves, multiple companies  
1e050fb2-3ba9-4fd2-ba61-e7b5cde605da,Odoo Purchase,One Odoo environment for multiple companies,Multiple companies, exist within, a single Odoo environment  
c8217134-d28d-4e2e-be5d-2924ac69a4a8,Odoo POS Shop,Intuitive display,One clear interface, provides, a seamless service  
c8217134-d28d-4e2e-be5d-2924ac69a4a8,Odoo POS Shop,Intuitive display,a seamless service, operates on, any device  
239587c2-b956-40a5-bd01-37f9fbf3dbb0,Odoo POS Shop,Connect your devices,barcode scanners, connect to, workflow  
239587c2-b956-40a5-bd01-37f9fbf3dbb0,Odoo POS Shop,Connect your devices,payment terminals, connect to, workflow  
239587c2-b956-40a5-bd01-37f9fbf3dbb0,Odoo POS Shop,Connect your devices,cash registers, connect to, workflow  
7a5dd008-2209-44d9-a098-96b4f1f81cb6,Odoo POS Shop,Quick search,Find your customers and products, has, built-in search features  
7a5dd008-2209-44d9-a098-96b4f1f81cb6,Odoo POS Shop,Quick search,customers and products, can be found with, built-in search features  
2ea0731a-b424-4a8f-b062-c71b72e8023f,Odoo POS Shop,Browser support,Odoo POS, is a web-based application,"deployed on any device and OS running Chrome, Firefox, or Safari"  
2ea0731a-b424-4a8f-b062-c71b72e8023f,Odoo POS Shop,Browser support,Odoo POS, can be deployed, on Microsoft Windows  
2ea0731a-b424-4a8f-b062-c71b72e8023f,Odoo POS Shop,Browser support,Odoo POS, can be deployed, on Apple OSX  
2ea0731a-b424-4a8f-b062-c71b72e8023f,Odoo POS Shop,Browser support,Odoo POS, can be deployed, on Linux  
2ea0731a-b424-4a8f-b062-c71b72e8023f,Odoo POS Shop,Browser support,Odoo POS, can be deployed, on Android  
2ea0731a-b424-4a8f-b062-c71b72e8023f,Odoo POS Shop,Browser support,Odoo POS, can be deployed, on iOS  
1ac9fe58-12a9-477d-b01b-fe8925c43e8f,Odoo POS Shop,PC and tablet-compatible,Odoo POS, operates, PCs and tablets  
1ac9fe58-12a9-477d-b01b-fe8925c43e8f,Odoo POS Shop,PC and tablet-compatible,Odoo POS, operates, industrial touch-screen terminals  
2cf7fae3-e389-42c8-80c6-1e604f4196fb,Odoo POS Shop,Offline mode,Keep working, is allowed, while offline  
2cf7fae3-e389-42c8-80c6-1e604f4196fb,Odoo POS Shop,Offline mode,POS session, can be closed, offline  
2cf7fae3-e389-42c8-80c6-1e604f4196fb,Odoo POS Shop,Offline mode,POS session, has, no loss of data  
887bb04f-cdba-41f6-b10b-b07f9f92cd05,Odoo POS Shop,Payment methods,"Cash, checks and credit card payment methods",are available, payment methods  
887bb04f-cdba-41f6-b10b-b07f9f92cd05,Odoo POS Shop,Payment methods,More payment methods, can be added, if needed  
bb99359f-d127-464b-8cfe-826c4fd9a048,Odoo POS Shop,Credit/Debit cards,External payment terminals, handle, all electronic payments
eeab6cef-8cb6-482d-b96a-e8a61e176157,Odoo POS Shop,Bill splitting,A single order, can be paid as, a split payment between multiple parties  
eeab6cef-8cb6-482d-b96a-e8a61e176157,Odoo POS Shop,Bill splitting,A single order, can be paid with, separate payment methods  
1b1b5453-0d0d-4c70-9773-d656f49eabc9,Odoo POS Shop,Currency rounding,Prices, can be rounded to, the smallest denomination of the currency  
1b1b5453-0d0d-4c70-9773-d656f49eabc9,Odoo POS Shop,Currency rounding,Payments, can be rounded to, the smallest denomination of the currency  
b0142a62-94ef-49dc-9092-d8b8f0eba70a,Odoo POS Shop,Offline payments,Orders, are synchronized, when reconnected  
b0142a62-94ef-49dc-9092-d8b8f0eba70a,Odoo POS Shop,Offline payments,Orders, are made, offline  
b0142a62-94ef-49dc-9092-d8b8f0eba70a,Odoo POS Shop,Offline payments,Orders, are synchronized, automatically  
0f8c87e0-9dff-419a-93e3-068536650595,Odoo POS Shop,Invoicing,Business customers, generate and print, invoices
4fffed33-4d6a-4b3e-ac66-311e4a952360,Odoo POS Shop,B2B,Register, applies to, customers VAT number  
4fffed33-4d6a-4b3e-ac66-311e4a952360,Odoo POS Shop,B2B,Customers VAT number, is registered, on invoices  
f5a70a7f-2895-4604-a5ab-832968647562,Odoo POS Shop,Accounting,Payments, are integrated into, Odoo Accounting  
f5a70a7f-2895-4604-a5ab-832968647562,Odoo POS Shop,Accounting,Payments, make, bookkeeping simple and reliable  
fc463536-5eae-456b-a00c-aeac0e6a93ae,Odoo POS Shop,Customer tips,Supports, predicate, customer tipping  
fc463536-5eae-456b-a00c-aeac0e6a93ae,Odoo POS Shop,Customer tips,customer tipping, is, an added amount  
fc463536-5eae-456b-a00c-aeac0e6a93ae,Odoo POS Shop,Customer tips,customer tipping, is, converting change to a tip  
ea409409-9bf2-48c9-8340-042aebae6e19,Odoo POS Shop,Credit limits,Credit limits, can be set on, companies or partners  
ea409409-9bf2-48c9-8340-042aebae6e19,Odoo POS Shop,Credit limits,a limit, is reached, a warning  
ea409409-9bf2-48c9-8340-042aebae6e19,Odoo POS Shop,Credit limits,a warning, appears on, customer-related views and buttons  
49c6440c-baee-4a62-be60-cb28df752ddf,Odoo POS Shop,Prevent cash payment method re-use,Cash payment methods, cannot be re-used, over multiple POS  
49c6440c-baee-4a62-be60-cb28df752ddf,Odoo POS Shop,Prevent cash payment method re-use,Cash journals, cannot be re-used, over multiple POS  
49c6440c-baee-4a62-be60-cb28df752ddf,Odoo POS Shop,Prevent cash payment method re-use,Cash payment methods, avoid, accounting issues  
49c6440c-baee-4a62-be60-cb28df752ddf,Odoo POS Shop,Prevent cash payment method re-use,Cash journals, avoid, accounting issues  
49c6440c-baee-4a62-be60-cb28df752ddf,Odoo POS Shop,Prevent cash payment method re-use,Accounting issues, are related to, cash drawer control  
e1ef9c4b-18df-4a51-af54-88d2538516ed,Odoo POS Shop,Prices & discounts,Set customer prices, offers, percentage-based discounts  
e1ef9c4b-18df-4a51-af54-88d2538516ed,Odoo POS Shop,Prices & discounts,Percentage-based discounts, apply to, a single product  
e1ef9c4b-18df-4a51-af54-88d2538516ed,Odoo POS Shop,Prices & discounts,Percentage-based discounts, apply to, the entire order  
6b01edd7-cf09-46db-80f8-1fdf7a2587f8,Odoo POS Shop,Parallel orders,Put orders aside, process, multiple orders at the same time
0e44a4e3-510e-4c9c-9a37-edf386397802,Odoo POS Shop,Customized receipts,Advertise, has, current promotions  
0e44a4e3-510e-4c9c-9a37-edf386397802,Odoo POS Shop,Customized receipts,Advertise, has, hours of operation  
0e44a4e3-510e-4c9c-9a37-edf386397802,Odoo POS Shop,Customized receipts,Advertise, has, upcoming events  
0e44a4e3-510e-4c9c-9a37-edf386397802,Odoo POS Shop,Customized receipts,Current promotions, are displayed on, printed receipts  
0e44a4e3-510e-4c9c-9a37-edf386397802,Odoo POS Shop,Customized receipts,Hours of operation, are displayed on, printed receipts  
0e44a4e3-510e-4c9c-9a37-edf386397802,Odoo POS Shop,Customized receipts,Upcoming events, are displayed on, printed receipts  
3f9c215a-7356-4026-9d2f-62e0609a159b,Odoo POS Shop,Weighting at the counter,Calculate product weight, during, checkout  
3f9c215a-7356-4026-9d2f-62e0609a159b,Odoo POS Shop,Weighting at the counter,checkout, has, electronic scale integration  
3f9c215a-7356-4026-9d2f-62e0609a159b,Odoo POS Shop,Weighting at the counter,electronic scale integration, calculates, product weight  
aa79ddab-eec6-4b68-b208-2f6440f615d1,Odoo POS Shop,Multi-step checkout,Order, occurs at, one point of sale  
aa79ddab-eec6-4b68-b208-2f6440f615d1,Odoo POS Shop,Multi-step checkout,Payment, occurs at, another one  
aa79ddab-eec6-4b68-b208-2f6440f615d1,Odoo POS Shop,Multi-step checkout,Products, are ordered at, one point of sale  
aa79ddab-eec6-4b68-b208-2f6440f615d1,Odoo POS Shop,Multi-step checkout,Products, are paid for at, another one  
263b7509-fa6b-4c3a-b6ca-f499db1da3a4,Odoo POS Shop,Sell on the move,iPad and Android tablet support, enables, selling anywhere within the store  
263b7509-fa6b-4c3a-b6ca-f499db1da3a4,Odoo POS Shop,Sell on the move,selling anywhere within the store, is possible with, iPad and Android tablet support  
390bc52a-b052-494b-8ade-32f8f5058210,Odoo POS Shop,Dynamic barcodes,"Embed price, weight, and loyalty programs", directly into, barcodes  
390bc52a-b052-494b-8ade-32f8f5058210,Odoo POS Shop,Dynamic barcodes,"Price, weight, and loyalty programs", are embedded directly into, barcodes  
3bdde7c0-b814-4502-9f16-7d2c68021bea,Odoo POS Shop,Order history,View all past orders, search, customer  
3bdde7c0-b814-4502-9f16-7d2c68021bea,Odoo POS Shop,Order history,View all past orders, search, product  
3bdde7c0-b814-4502-9f16-7d2c68021bea,Odoo POS Shop,Order history,View all past orders, search, cashier  
3bdde7c0-b814-4502-9f16-7d2c68021bea,Odoo POS Shop,Order history,View all past orders, search, date  
f2b3bd02-53aa-409b-9642-0bddf0d21d23,Odoo POS Shop,Daily sales,daily sales, keep track of, totals for every payment type  
f2b3bd02-53aa-409b-9642-0bddf0d21d23,Odoo POS Shop,Daily sales,totals for every payment type, include, daily sales  
f2b3bd02-53aa-409b-9642-0bddf0d21d23,Odoo POS Shop,Daily sales,daily sales, categorize by, payment type  
f228dd9b-cf13-4e15-b17c-df151e03b7c3,Odoo POS Shop,Cashier accounts,Manage multiple cashier accounts, secure, badges or pin codes  
f228dd9b-cf13-4e15-b17c-df151e03b7c3,Odoo POS Shop,Cashier accounts,multiple cashier accounts, require, badges or pin codes  
f228dd9b-cf13-4e15-b17c-df151e03b7c3,Odoo POS Shop,Cashier accounts,badges or pin codes, protect, multiple cashier accounts  
0f7115df-3f83-4600-a4cc-dd324c5c2c33,Odoo POS Shop,Cash flows,Monitor cash register adjustments, verifies, cash content at the end of the day  
0f7115df-3f83-4600-a4cc-dd324c5c2c33,Odoo POS Shop,Cash flows,Cash register adjustments, are monitored by, the system  
0f7115df-3f83-4600-a4cc-dd324c5c2c33,Odoo POS Shop,Cash flows,Cash content, is verified by, the system at the end of the day  
df5449c3-bc39-4a3f-9d0f-8a0ba90d1f7c,Odoo POS Shop,Stock & Inventory,Monitor, manages, stock in real-time  
df5449c3-bc39-4a3f-9d0f-8a0ba90d1f7c,Odoo POS Shop,Stock & Inventory,Inventory, is managed, across all locations  
df5449c3-bc39-4a3f-9d0f-8a0ba90d1f7c,Odoo POS Shop,Stock & Inventory,Shipments, are reviewed, with the Odoo stock integration  
9ced3e04-36f1-4198-b73b-0f68ed617358,Odoo POS Shop,Franchises,Pre-configure your franchise stores, manage their stock, and overview their sales.  
9ced3e04-36f1-4198-b73b-0f68ed617358,Odoo POS Shop,Franchises,Franchise stores, are pre-configured by, central management  
9ced3e04-36f1-4198-b73b-0f68ed617358,Odoo POS Shop,Franchises,Franchise stores, have, sales overview  
9ced3e04-36f1-4198-b73b-0f68ed617358,Odoo POS Shop,Franchises,Franchise stores, are managed by, central stock management  
9ced3e04-36f1-4198-b73b-0f68ed617358,Odoo POS Shop,Franchises,Franchise stores, have, accounting management  
350886ca-79ea-4c69-bdaa-dd5f74b5200c,Odoo POS Shop,Self-service,From the kiosk or their smartphone, customers can do everything themselves, from order to payment.  
350886ca-79ea-4c69-bdaa-dd5f74b5200c,Odoo POS Shop,Self-service,customers, can do, everything themselves  
350886ca-79ea-4c69-bdaa-dd5f74b5200c,Odoo POS Shop,Self-service,customers, can do, order  
350886ca-79ea-4c69-bdaa-dd5f74b5200c,Odoo POS Shop,Self-service,customers, can do, payment  
607f9704-0ea0-45dd-ac43-46f8b5c2926b,Odoo POS Shop,Preparation display,Tablet, knows, order to be prepared and time  
607f9704-0ea0-45dd-ac43-46f8b5c2926b,Odoo POS Shop,Preparation display,Order, must be prepared, when  
24081bb2-7ca7-4e2b-91d5-4373206c6104,Odoo POS Shop,Frontend customer registration,Identify customers, register, email and contact address  
24081bb2-7ca7-4e2b-91d5-4373206c6104,Odoo POS Shop,Frontend customer registration,customers, allow, tracking of individual sales  
072fd9d6-dd93-4e39-bb03-50d67d4e8213,Odoo POS Shop,Identify customers,Look up customers, has feature, built-in search  
072fd9d6-dd93-4e39-bb03-50d67d4e8213,Odoo POS Shop,Identify customers,Identify customers, uses, barcode printed on loyalty card  
53725cbe-8e6a-4a84-961c-057661755c32,Odoo POS Shop,Customer discounts,Create, offers, discounts  
53725cbe-8e6a-4a84-961c-057661755c32,Odoo POS Shop,Customer discounts,Discounts, can be, permanent  
53725cbe-8e6a-4a84-961c-057661755c32,Odoo POS Shop,Customer discounts,Discounts, can be, time-limited  
53725cbe-8e6a-4a84-961c-057661755c32,Odoo POS Shop,Customer discounts,Discounts, can be, seasonal  
53725cbe-8e6a-4a84-961c-057661755c32,Odoo POS Shop,Customer discounts,Discounts, retain, customers  
53725cbe-8e6a-4a84-961c-057661755c32,Odoo POS Shop,Customer discounts,Discounts, increase, revenue  
3f9ece1d-9f94-4e01-b4c3-f99a8f4f1c58,Odoo POS Shop,Loyalty cards,Reward, is given to, customers  
3f9ece1d-9f94-4e01-b4c3-f99a8f4f1c58,Odoo POS Shop,Loyalty cards,Loyalty points, can be exchanged for, gifts or discounts  
3f9ece1d-9f94-4e01-b4c3-f99a8f4f1c58,Odoo POS Shop,Loyalty cards,Points, can be earned by, product  
3f9ece1d-9f94-4e01-b4c3-f99a8f4f1c58,Odoo POS Shop,Loyalty cards,Points, can be earned by, order amount  
3f9ece1d-9f94-4e01-b4c3-f99a8f4f1c58,Odoo POS Shop,Loyalty cards,Points, can be earned by, sale amount  
0edc1182-534a-431d-9351-5bffc63ccdb2,Odoo POS Shop,eWallet,Credit, enables, eWallet  
0edc1182-534a-431d-9351-5bffc63ccdb2,Odoo POS Shop,eWallet,Top-up, increases, retention  
0edc1182-534a-431d-9351-5bffc63ccdb2,Odoo POS Shop,eWallet,Product refund, contributes to, client satisfaction  
c2c387ae-ccd9-443d-a466-996a011630a6,Odoo POS Shop,Pricelists,Use pricelists, adjust, product prices automatically  
c2c387ae-ccd9-443d-a466-996a011630a6,Odoo POS Shop,Pricelists,POS-specific prices, set, prices  
c2c387ae-ccd9-443d-a466-996a011630a6,Odoo POS Shop,Pricelists,Temporary discounts, create, discounts  
c2c387ae-ccd9-443d-a466-996a011630a6,Odoo POS Shop,Pricelists,Specific customers, reward, customers  
c2c387ae-ccd9-443d-a466-996a011630a6,Odoo POS Shop,Pricelists,Set quantities, offer, discounts  
66202056-8904-46c7-a306-09e25d9bec41,Odoo POS Shop,Product categories,Organize your products, has hierarchical product categories, true  
66202056-8904-46c7-a306-09e25d9bec41,Odoo POS Shop,Product categories,Products, are ordered by, popularity  
66202056-8904-46c7-a306-09e25d9bec41,Odoo POS Shop,Product categories,Different categories, are displayed at, different points of sale  
125814cf-91df-4c05-8cea-28f4d0908a74,Odoo POS Shop,Product search,products, can be found by,"name, barcode, or description"  
125814cf-91df-4c05-8cea-28f4d0908a74,Odoo POS Shop,Product search,search function, is built-in, to quickly find products  
3f8c8e67-11eb-4ad7-a68d-b8e76fac89e4,Odoo POS Shop,Units of measure,Sell your products, has units of measure, custom or preset  
3f8c8e67-11eb-4ad7-a68d-b8e76fac89e4,Odoo POS Shop,Units of measure,Sell your products, updates, stock  
3f8c8e67-11eb-4ad7-a68d-b8e76fac89e4,Odoo POS Shop,Units of measure,Stock, is updated, accordingly  
6da5e4ef-1b48-49b5-ab36-125778f938ca,Odoo POS Shop,Multiple barcodes,Configure multiple barcodes, has, the same product  
6da5e4ef-1b48-49b5-ab36-125778f938ca,Odoo POS Shop,Multiple barcodes,multiple barcodes, have, barcode nomenclatures  
6da5e4ef-1b48-49b5-ab36-125778f938ca,Odoo POS Shop,Multiple barcodes,the same product, is configured with, multiple barcodes  
69a94051-9ea2-4f8a-9398-d4a980e6e1a2,Odoo POS Shop,Product variants,Sell, offers, different sizes  
69a94051-9ea2-4f8a-9398-d4a980e6e1a2,Odoo POS Shop,Product variants,Sell, offers, different colors  
69a94051-9ea2-4f8a-9398-d4a980e6e1a2,Odoo POS Shop,Product variants,Sell, offers, different configurations  
69a94051-9ea2-4f8a-9398-d4a980e6e1a2,Odoo POS Shop,Product variants,Product variants, represent, the same product  
b3a39e4e-9df8-4a50-a27c-e4d080258153,Odoo POS Shop,Product availability,Point of sale, decides, product availability  
b3a39e4e-9df8-4a50-a27c-e4d080258153,Odoo POS Shop,Product availability,Product, appears, available or out of stock  
184c6361-827d-4f30-92b4-3d43a00e7f05,Odoo POS Shop,Weight your product,product, must be weighted, integrated scale
761f548b-6663-4615-81a4-082566d849d6,Odoo POS Shop,Ship later,Sell products, arrange, delayed delivery  
761f548b-6663-4615-81a4-082566d849d6,Odoo POS Shop,Ship later,Sell products, choose, desired shipment date  
761f548b-6663-4615-81a4-082566d849d6,Odoo POS Shop,Ship later,Arrange delayed delivery, choose, desired shipment date  
849d1519-1cb1-4c69-9e3e-1587b17b1208,Odoo POS Shop,Gift card,Sell gift cards, has amount, any amount  
849d1519-1cb1-4c69-9e3e-1587b17b1208,Odoo POS Shop,Gift card,Sell gift cards, has validity date, with or without a validity date  
138ff79c-86d8-4f2d-8e65-6afbdea9289f,Odoo Inventory,Locations,Create, manage, specific storage locations  
138ff79c-86d8-4f2d-8e65-6afbdea9289f,Odoo Inventory,Locations,specific storage locations, include, shelves  
138ff79c-86d8-4f2d-8e65-6afbdea9289f,Odoo Inventory,Locations,specific storage locations, include, aisles  
138ff79c-86d8-4f2d-8e65-6afbdea9289f,Odoo Inventory,Locations,specific storage locations, include, cold storage rooms  
138ff79c-86d8-4f2d-8e65-6afbdea9289f,Odoo Inventory,Locations,specific storage locations, include, pallet racks  
6eb16217-4733-4de2-920e-e570748a669f,Odoo Inventory,Putaway rules,Automatically route products, routes, products to ideal storage locations  
6eb16217-4733-4de2-920e-e570748a669f,Odoo Inventory,Putaway rules,Ideal storage locations, are based on, real-time capacity  
6eb16217-4733-4de2-920e-e570748a669f,Odoo Inventory,Putaway rules,Real-time capacity, includes, storage categories  
6eb16217-4733-4de2-920e-e570748a669f,Odoo Inventory,Putaway rules,Products, have, storage needs  
6eb16217-4733-4de2-920e-e570748a669f,Odoo Inventory,Putaway rules,Storage needs, affect, picking accessibility  
88edcfae-e097-4f44-96fd-157c0ab702b3,Odoo Inventory,Operations,Create dedicated locations, perform, receive products  
88edcfae-e097-4f44-96fd-157c0ab702b3,Odoo Inventory,Operations,Create dedicated locations, perform, sort  
88edcfae-e097-4f44-96fd-157c0ab702b3,Odoo Inventory,Operations,Create dedicated locations, perform, pack  
88edcfae-e097-4f44-96fd-157c0ab702b3,Odoo Inventory,Operations,Create dedicated locations, perform, other warehouse operations  
aac36fd1-379f-4690-b413-c564ed1d0cda,Odoo Inventory,Smart removal,Choose product removal strategies, streamline, picker paths  
