id,feature,sentence,app
125814cf-91df-4c05-8cea-28f4d0908a74,Product search,"Quickly find products by name, barcode, or description with the built-in search function.",Odoo POS Shop
3f8c8e67-11eb-4ad7-a68d-b8e76fac89e4,Units of measure,Sell your products with custom or preset units of measure and update your stock accordingly.,Odoo POS Shop
6da5e4ef-1b48-49b5-ab36-125778f938ca,Multiple barcodes,Configure multiple barcodes for the same product with barcode nomenclatures.,Odoo POS Shop
69a94051-9ea2-4f8a-9398-d4a980e6e1a2,Product variants,"Sell different sizes, colors, or configurations of the same product with product variants.",Odoo POS Shop
b3a39e4e-9df8-4a50-a27c-e4d080258153,Product availability,Decide whether or not a product appears available or out of stock at your point of sale.,Odoo POS Shop
184c6361-827d-4f30-92b4-3d43a00e7f05,Weight your product,Decide if a product must be weighted using an integrated scale.,Odoo POS Shop
761f548b-6663-4615-81a4-082566d849d6,Ship later,"Sell products, arrange delayed delivery, and choose the desired shipment date.",Odoo POS Shop
849d1519-1cb1-4c69-9e3e-1587b17b1208,Gift card,Sell gift cards of any amount with or without a validity date.,Odoo POS Shop
138ff79c-86d8-4f2d-8e65-6afbdea9289f,Locations,"Create and manage specific storage locations, like shelves, aisles, cold storage rooms, and pallet racks.",Odoo Inventory
6eb16217-4733-4de2-920e-e570748a669f,Putaway rules,"Automatically route products to ideal storage locations based on real-time capacity (storage categories), product storage needs, and picking accessibility.",Odoo Inventory
88edcfae-e097-4f44-96fd-157c0ab702b3,Operations,"Create dedicated locations to receive products, sort, pack, and other warehouse operations.",Odoo Inventory
aac36fd1-379f-4690-b413-c564ed1d0cda,Smart removal,"Choose product removal strategies (FIFO, FEFO, nearest available zone, LEFO) and streamline picker paths with the right picking method (single, batch, cluster, wave).",Odoo Inventory
640fa6ac-1654-4e56-b886-2082f8fef7e3,Role-based to-do list,"Dedicated dashboards to keep the order fulfillment, purchasing, quality, picking, packing, and receiving teams on top of their daily tasks. Tasks with the earliest deadline are prioritized to ensure orders are fulfilled on time, every time.",Odoo Inventory
4a79cb12-f204-404f-93ac-aa63987930b2,Receipts,Manage incoming shipments with vendor-provided arrival dates and automatic unit of measure conversion for received quantities. (e.g. buy in tons and sell in kg.),Odoo Inventory
03fdedf8-3f1a-4c4e-b509-7735351fa10c,Returns,"Set predefined routes for return condition assessment, refurbishing, restocking, or disposal. When integrated with the Accounting app, the returned product's updated inventory valuation immediately hits your books.",Odoo Inventory
2533ca57-ec38-4753-ba2d-41c06f660518,Pick,"Create smart automatic batches based on shipping carriers, serial numbers, specific quantities, and total weight for picker convenience. If stock is insufficient, the option to create a backorder is available.",Odoo Inventory
3df3882c-607d-4498-a42e-5c33db4074ce,Pack,"Assign barcodes to sealed packages for content tracking, with location updates of the package also reflecting the location of contained products.",Odoo Inventory
e283462c-3365-4144-afb1-861bf8278375,Scrap,"Scrap products in just a few clicks and get clear reports on scrap: their costs, reasons and volumes.",Odoo Inventory
63b0ed3d-1a92-454f-bc50-06082aaa3a79,Inventory adjustments,"Schedule recurring stock counts on vital storage locations, products, or lots to keep inventory up to date all the time.",Odoo Inventory
d6765857-3202-4d71-9b76-8c5e2c63d478,Drop-ship,Coordinate with the supplier to deliver certain products directly to customers.,Odoo Inventory
3b03dd20-c1c3-4b97-b520-6ebe1614d419,Cross-dock,Unload incoming material and directly transfer to outbound gates with little to no storage in between.,Odoo Inventory
b17227a2-fc06-4130-b3f3-7ce5312da146,Push and pull rules,Create custom routes to automatically plan transfers between any warehouses and locations.,Odoo Inventory
ec42cf63-32dc-43b3-b990-b30a02732234,By shipping method,"Set up order fulfillment routes tailored to different shipping methods (pickup at store, post-office, third-party shipping, etc)",Odoo Inventory
54da562f-bacf-45d9-b4c8-81ed6ad2aa8f,Subcontracting,"After confirming the sales order, auto-generate delivery documents for raw materials, bill the subcontractor, and if needed, run quality checks before shipping subcontracted product to the customer.",Odoo Inventory
c68d813d-7f39-4d2e-8aa0-a000e8a0f56d,Multi-warehouse,"Manage all storage, stock, and replenishments for all your warehouses. Easily handle transfers to, from, and between warehouses in one system.",Odoo Inventory
d331b834-464a-41fa-b3c2-d5102ee4331b,Barcode,"Streamline *any* warehouse operation using a barcode scanner: receipts, pickings, inventory adjustments. Update and perform real-time warehouse actions, anytime and anywhere. Supports GS1, EAN13, and EAN14 out of the box.",Odoo Inventory
e34eace9-5ab6-4548-9d32-eec1661fcaf3,Customer portal,"Live web page where customers can track the status of their order, payment, and delivery status. Begin a return directly on this page generate a printable barcode of the order and customized return instructions, so your employees can easily process the returned item with a barcode upon receipt.",Odoo Inventory
478eab77-7ebc-45f7-a4b4-2ad7c5b06632,Replenishment alerts,Notify procurement managers about low stock and vendor lead times to assist with reordering schedules.,Odoo Inventory
938776eb-649d-40f0-81c5-13e277847a3c,Smart scheduler,Odoo automatic scheduler triggers operations automatically for you based on product availability and forecasts of orders.,Odoo Inventory
c8b7e45f-1c36-490f-85ca-8585ea0adbb5,Search products by location,"Locate products, their storage locations, and quantities from a single dashboard.",Odoo Inventory
7a2e2e8a-e47c-4196-8a5c-6ca31efaf951,Search by barcode,"Locate any warehouse document, simply by scanning the barcode.",Odoo Inventory
0d50f181-ca32-4b7d-aee5-d500a23051a0,Reservation methods,"Choose from three methods— at confirmation, manual, or scheduled date—to manage available stock while considering customer priority.",Odoo Inventory
df3f21c3-52c2-4bd3-a819-3dd292fd38aa,Forecast,"Forecasted report of on-hand, incoming, and outgoing stock while operations are happening in real-time. Calculate out-of-stock dates for products based on customer orders, shipment dates, and manufacturing orders so you can swiftly react to vendor order deadlines and lead times.",Odoo Inventory
37b36e08-182c-4439-b495-2e1816cf96eb,Purchase orders,Automatically create requests for quotation when stock forecasts fall below a defined threshold.,Odoo Inventory
6780ed33-f1c3-4e7e-bce7-288a6410dfd3,Reordering rules,"Trigger purchases, inter-warehouse transfers, and manufacturing orders based on customizable rules for minimum and maximum stock.",Odoo Inventory
a3425b00-0066-44cb-8caf-28f6b18d943b,Lead times,Manage your just-in-time inventory (JIT) with a comprehensive and integrated variety of lead planning inputs that get factored in on every order.,Odoo Inventory
c34dedab-d569-4a51-bfcc-2a4ce93cb821,Make-to-order,"Trigger purchase and manufacturing orders upon sales order confirmation. Customizable routes for warehouses, products, and orders.",Odoo Inventory
f7d39d21-eb1a-42ac-aabe-d234b497b7c2,Quotation to shipment,"Track every step of your product's journey, from vendor to customer in granular detail. At the confirmation of a sales order, purchase orders, warehouse transfers, and delivery orders are triggered to procure and release products to the customer.",Odoo Inventory
e12f11f1-1fd1-4f8c-a791-67f2f73cfd70,Lots/serial numbers,View a dedicated report to track products from supplier to customer. Rich product identity records enable advanced tracing into after-sales services.,Odoo Inventory
0a898e3f-78ca-4fd0-8e1b-a2d61e38d251,Perpetual inventory valuation,"Real-time accounting records generated for a product from stock purchases, scraps, and other inventory actions.",Odoo Inventory
e27e5eb4-827e-4cd0-adbb-b12fc51bca60,Audit trail,"Log all user actions: such as stock moves, counts, adjustments, approvals of adjustments, and record modifications.",Odoo Inventory
a9446f39-cf30-4144-a36d-c70559145250,Types,"Categorize products into three types: storable, consumable (not stockable), and services (not stockable).",Odoo Inventory
a74c90fe-7f13-4ef3-afe7-3169a6b4f826,Expiration dates,Automatic reminders and picking priority determined by best removal and expiration dates.,Odoo Inventory
45fa45fb-e865-4846-a674-5a3c0ea1b40f,Variants,Customize product variants for customer preferences and make data-driven purchasing decisions with real-time stock counts for each variant and components.,Odoo Inventory
c409f06b-478b-40c3-ae05-766440af2ea3,Custom fields,"Add custom fields on warehouse transfer documents, products, and even serial numbers for additional traceability.",Odoo Inventory
a15908cd-42ef-4cda-8fb4-3732eb4acd19,Vendor pricelist,"Upload vendor price lists with product descriptions, prices, and delivery times.",Odoo Inventory
0fa53523-7376-45a3-8b38-3b02df533195,Shipping labels,"Generate shipping labels for integrated carriers: Fedex, DHL, UPS, USPS, Bpost, Sendcloud (EU), Easypost (North America), and Shiprocket (India).",Odoo Inventory
1e207c52-8a22-40d4-a017-2340a0a74778,Costing methods,"Supports first-in, first out (FIFO), average cost (AVCO), and standard price costing methods.",Odoo Inventory
9c60f7c8-a78b-43d1-9de9-0d40677655f4,Valuation methods,Supports continental or Anglo-Saxon accounting.,Odoo Inventory
0143aef8-853a-437b-ab2c-57351aff104a,Perpetual inventory valuation,"Real-time accounting records generated for a product from stock purchases, scraps, and other inventory actions.",Odoo Inventory
47d4e880-a6d5-4b96-953c-75de6f050947,Landed costs,"Generate real-time cost reports based on vendor bills, taxes, tariffs, fuel surcharges, and other handling fees. Automatically generates an accounting record for end-of-quarter reporting and price adjustments.",Odoo Inventory
a5581765-19f0-45a0-9e3e-02655d7e1bdc,Double entry inventory,Full stock moves report to map and trace product moves from supplier to customer.,Odoo Inventory
818843f0-05f4-4f65-978e-97ac34c2b0b9,Modify posted records,Lock or unlock any warehouse document (receipt/picking/manufacturing order) after it is posted to correct any mistakes in product consumption or prices.,Odoo Inventory
26aa8e53-bbd0-4d58-9217-11195d016150,Stock aging report,"Monitor how long items have been in the warehouse. Quantities are sorted by receipt date, allowing you to stay informed about products nearing expiration.",Odoo Inventory
91970922-b6cc-49f4-be08-86b4195e5a62,Returns,"Integrate with the Sales app to generate display return instructions, and printable barcode of the order and defined return location in the Customer Portal. Keeps the customer informed with timestamps and return status, right on the Customer Portal.",Odoo Inventory
0ce27743-0a17-438f-ad0b-cba91348bc7b,Calculate shipping,"Integrate with third-party shipping carriers to calculate cost of shipping based on product weights, and customer address.",Odoo Inventory
0e86f153-8b8f-4d3f-b29a-2113eb3d7177,Blanket Orders,"Get the best prices for materials by scheduling recurring orders with pre-defined vendors, order quantities, and expected arrival dates. (Integration with Purchase app)",Odoo Inventory
8e57fff4-3ae3-41a2-b803-2e01f167a436,Quality checks,"Set up recurring inspection checks at any point of your warehouse flow: reception, returns, subcontracting, etc.",Odoo Inventory
317aa592-387f-4d84-b709-984f1b923f85,Development,"Customize and adapt Odoo to your business needs by using the API to integrate with third-party logistics (3PL) services, as well as with hardware devices like scales, barcode scanners, and RFID (Radio-Frequency Identification) systems.",Odoo Inventory
5d20748f-f686-49f2-9e79-7ef36402e42a,Rental,"Manage pickups, packing, shipping, and return of rental products, directly in Inventory.",Odoo Inventory
330a428f-4b58-4e4b-a3db-0524168a8170,Modern User Interface,An intuitive user interface with smart filters gives a better overview of all your sales activities. Use tips and best practices to configure and deploy your CRM.,Odoo CRM
35f075f9-7415-46cd-b199-0e9b00962ad2,Mobile,Use your CRM on the go with Odoo's mobile-friendly interface.,Odoo CRM
c78bb1a6-4f46-4a28-9538-ef3a53626e7a,Inbound leads,"Get leads automatically created from emails, VoIP calls, social media reactions, website visitors, event attendees, support tickets, etc.",Odoo CRM
e7bb66be-7d13-47bf-bcc9-5d63ecfb63a0,No more encoding,"Send quotes in just a few clicks, manage your pipeline with drag and drop, etc.",Odoo CRM
1c8e6ddc-ed63-4b6a-a882-6ae620c232db,Set up activities,"Your planned calls are queued, ensuring a seamless switch from one task to the next.",Odoo CRM
c9aa128b-9e13-49e8-84a7-d13947787a49,Leads Nurturing,"Create campaigns to automatically send emails tailored to the lead segment and activities of the lead. Get several marketing modules to boost leads acquisition from your website: Search Engine Optimization tool, form builders, a/b testing tool, etc.",Odoo CRM
fe584fce-0a43-43fc-a1a1-2612eec61311,Predictive lead scoring,Odoo computes the probability of success according to several criteria such as past performance.,Odoo CRM
c078ba7a-a2a4-4e2f-a776-65cb4134890b,GeoIP,"Detect countries, states and cities of leads automatically from your visitor IP address.",Odoo CRM
610e2c5b-10b8-4a46-87c3-1889b6a344f9,Live chat,Activate Odoo Live Chat on your website to talk to your visitors and convert them into leads. Define rules for key countries or pages. Chatbot sends predefined messages automatically.,Odoo CRM
d1c5169d-2af0-4b9e-a93d-719669a4ebb7,Deduplication,Get proposition of leads to merge when converting a lead into an opportunity. Create contacts automatically based on leads.,Odoo CRM
7b71a8c3-4fe9-4162-9b51-415a97b969ef,Assignation Rules,Define your own rules to assign leads to the right sales team or sales person based on quotas and segments.,Odoo CRM
f4d906db-2e24-48ee-983f-19dea458eb75,URL trackers,Track the source of the leads using UTM trackers in all your marketing campaigns.,Odoo CRM
b5683b9a-e2b8-49ba-be01-2c6558978d19,Lead mining,Generate new leads directly into your Odoo database.,Odoo CRM
5056009a-10ae-4c23-9b23-4a20ed3213bc,Lead enrichment,Enrich contacts' information based solely on an email address or a phone number.,Odoo CRM
221b2621-1ffe-468b-86cc-86539c079463,Activities and calls management,"Effectively manage activities and calls by organizing their order and scheduling them for each opportunity, while promptly logging and analyzing them in the opportunity's chat. Additionally, monitor and record your team's activities to ensure efficient workflow management.",Odoo CRM
dc2ada60-2d27-4aac-9c4b-4ca4a9d38394,Pipeline management,Get a clear overview of the opportunity pipeline. Work faster with the drag & drop interface. Set up specific stages for each sales team.Analyze lost reasons on your opportunities to improve your sales effectiveness.,Odoo CRM
49ee0cc1-5e31-4802-a3ab-bdc5a90a4124,Customize stages,Customize your pipeline by adding a description on stages.,Odoo CRM
a072e5d8-6cba-4191-a7bf-0105e1e9b7cf,Schedule Meetings,Schedule meetings from the opportunity of customer. Sync with mobile phones and Google calendar.,Odoo CRM
ee614aa3-174e-4c54-baf7-ce68672c3287,Plan Next Actions,Plan next actions and schedule your daily work based on most important opportunities and tasks.,Odoo CRM
36a0ea1b-d79d-44d2-b790-53bc46f17d1f,360° Visibility,"Get all information right into the opportunity: pages visited on your website, mails, meetings, next actions, preceeding orders, etc.",Odoo CRM
d73e546d-d2c5-4735-b908-53250cd8e3dc,Log Calls,Log calls in the chatter or trigger VoIP calls in just a few clicks. Odoo proposes to automatically reschedule the next action after the call.,Odoo CRM
b491975d-2345-47c2-886f-e62c8907c5d9,Address Book,Get a clear address book shared amongst your sales persons.,Odoo CRM
fb44cb15-a0c6-47ae-89b4-2eb876ef02d4,Customer Preferences,"Set customer preferences easily: language, delivery methods, financial data, etc.",Odoo CRM
8376458a-7772-4474-ba2f-250373d66f45,Multi-Address,Have multiple addresses and contacts for a single company.,Odoo CRM
70bcefb2-5f62-4672-b914-e1a214025780,Full History,"Get the full history of activities attached to any customer: opportunities, orders, invoices, total due, etc.",Odoo CRM
53a65dba-3b8e-4d59-a942-a0a20ca976f2,Emails Templates,Create template of emails for most common communications with your customers or opportunities.,Odoo CRM
10d2ff34-18d4-48bd-a761-fa569c558909,Email Gateways,Get all your email communications automatically attached to the right opportunity. Create new leads automatically based on incoming emails.,Odoo CRM
c43bf377-fc4b-4647-9b0b-e636e38345ea,VoIP,"Create a dial queue on customers or opportunities, call from the browser automatically or manually. Log calls automatically, open the customer form, automate next actions, etc. Reschedule or send email for failed calls. An auto pop-up is generated for receiving calls. Integrated with Asterisk v13.2 VOIP server.",Odoo CRM
9b0dcc6c-2f0d-4429-9c41-67358f3316bc,Custom Alerts,Follow key opportunities in just a click and get alerts based on relevant activities.,Odoo CRM
a34694d7-3db9-4241-b541-88368eca63ec,Multi team,A salesperson can be in multiple teams,Odoo CRM
ae08fd03-8087-4526-8e2c-b989f3643efa,Dashboard,Use predefined dashboards or build your own with the advanced reporting engine. Share filters with the team.,Odoo CRM
2d7fce98-b882-4b65-beb9-a869e0bb1861,Opportunities Analysis,"Analyse your opportunities pipeline with advanced filters, grouping, drill down, etc.",Odoo CRM
469d02e9-577c-4221-914a-0d2de40c259f,Cohort Analysis,Keep track of the evolution of your KPI's over time and detect trends.,Odoo CRM
bb80b09c-c63e-4453-a1a6-d7acb696fba6,Leads Analysis,Get statistics about your sources of leads to evaluate the ROI of your marketing campaigns.,Odoo CRM
714514b5-8959-45dc-b4a2-5715030f2430,CRM Dashboard,Visualize your sales teams KPI's at a glance.,Odoo CRM
