"source_id","option_id","source","option"
c78bb1a6-4f46-4a28-9538-ef3a53626e7a,"10d2ff34-18d4-48bd-a761-fa569c558909","Get leads automatically created from emails, VoIP calls, social media reactions, website visitors, event attendees, support tickets, etc.",Get all your email communications automatically attached to the right opportunity. Create new leads automatically based on incoming emails.
c78bb1a6-4f46-4a28-9538-ef3a53626e7a,d1c5169d-2af0-4b9e-a93d-719669a4ebb7,"Get leads automatically created from emails, VoIP calls, social media reactions, website visitors, event attendees, support tickets, etc.",Get proposition of leads to merge when converting a lead into an opportunity. Create contacts automatically based on leads.
c78bb1a6-4f46-4a28-9538-ef3a53626e7a,c9aa128b-9e13-49e8-84a7-d13947787a49,"Get leads automatically created from emails, VoIP calls, social media reactions, website visitors, event attendees, support tickets, etc.","Create campaigns to automatically send emails tailored to the lead segment and activities of the lead. Get several marketing modules to boost leads acquisition from your website: Search Engine Optimization tool, form builders, a/b testing tool, etc."
c78bb1a6-4f46-4a28-9538-ef3a53626e7a,bb80b09c-c63e-4453-a1a6-d7acb696fba6,"Get leads automatically created from emails, VoIP calls, social media reactions, website visitors, event attendees, support tickets, etc.",Get statistics about your sources of leads to evaluate the ROI of your marketing campaigns.
c78bb1a6-4f46-4a28-9538-ef3a53626e7a,b5683b9a-e2b8-49ba-be01-2c6558978d19,"Get leads automatically created from emails, VoIP calls, social media reactions, website visitors, event attendees, support tickets, etc.",Generate new leads directly into your Odoo database.
c7985d30-572b-45be-9b58-c4ae2d517ec3,d92f28f0-d697-4dba-9632-5a156cfa8878,The system shall allow the Sales-Assistant to select the payment option for a contract sale.,The system shall enable the Sales-Assistant to add the selected product to the contract.
c7985d30-572b-45be-9b58-c4ae2d517ec3,e78f72ce-79d8-4bcd-b815-65c642f03c73,The system shall allow the Sales-Assistant to select the payment option for a contract sale.,The system shall allow the Sales-Assistant to select an existing retail transaction for payment processing.
c7985d30-572b-45be-9b58-c4ae2d517ec3,d876e43a-fdf6-4c9a-a114-50ab73141a6a,The system shall allow the Sales-Assistant to select the payment option for a contract sale.,"The system shall provide the capability for the Sales-Assistant to enter terms and conditions, payment due date, delivery due date, and contract date for the new contract."
c7985d30-572b-45be-9b58-c4ae2d517ec3,d3282737-ba15-472b-b6f9-2b9ce472bd31,The system shall allow the Sales-Assistant to select the payment option for a contract sale.,The system shall enable the Sales-Assistant to view and analyze payment details related to contract sale deliveries within the chosen time frame.
c7985d30-572b-45be-9b58-c4ae2d517ec3,dffc0552-81a1-420b-9418-cec425c52e34,The system shall allow the Sales-Assistant to select the payment option for a contract sale.,The system shall add the new payment data to the corresponding contract sale once the Sales-Assistant submits the payment information.
c89fc582-b312-4e45-9b4c-cc141a164dad,"8fb887ce-2ba4-4770-9b46-25e9657653d3",Whenver a return entry is entered then accordingly the stock number will be automatically updated if the reason is order cancelled otherwise It need not update the stock.,Whenver an inwards entry is entered then accordingly the stock number will be automatically updated.
c89fc582-b312-4e45-9b4c-cc141a164dad,"81423e67-33ed-4906-a7b8-ef2c5dcdf9f1",Whenver a return entry is entered then accordingly the stock number will be automatically updated if the reason is order cancelled otherwise It need not update the stock.,Whenver an outward entry is entered then accordingly the stock number will be automatically updated.
c89fc582-b312-4e45-9b4c-cc141a164dad,c41a27f5-ff6c-40ef-b9e7-209b0023648d,Whenver a return entry is entered then accordingly the stock number will be automatically updated if the reason is order cancelled otherwise It need not update the stock.,The system allows the godown manager to log into the system and enter stock return entries and the reason for return.
c89fc582-b312-4e45-9b4c-cc141a164dad,"69b5b69d-bb92-4d1b-8e23-472f81180c8c",Whenver a return entry is entered then accordingly the stock number will be automatically updated if the reason is order cancelled otherwise It need not update the stock.,"Upon acceptance of the updated product details, the system shall save the changes and update the stock with the new quantity and stock number."
c89fc582-b312-4e45-9b4c-cc141a164dad,"845ed7e0-a706-49a7-ad6f-0a1fba4f5f4d",Whenver a return entry is entered then accordingly the stock number will be automatically updated if the reason is order cancelled otherwise It need not update the stock.,The system shall allow the Sales-Assistant to enter the returned product quantity and stock number for the selected product.
c9aa128b-9e13-49e8-84a7-d13947787a49,c78bb1a6-4f46-4a28-9538-ef3a53626e7a,"Create campaigns to automatically send emails tailored to the lead segment and activities of the lead. Get several marketing modules to boost leads acquisition from your website: Search Engine Optimization tool, form builders, a/b testing tool, etc.","Get leads automatically created from emails, VoIP calls, social media reactions, website visitors, event attendees, support tickets, etc."
c9aa128b-9e13-49e8-84a7-d13947787a49,"10d2ff34-18d4-48bd-a761-fa569c558909","Create campaigns to automatically send emails tailored to the lead segment and activities of the lead. Get several marketing modules to boost leads acquisition from your website: Search Engine Optimization tool, form builders, a/b testing tool, etc.",Get all your email communications automatically attached to the right opportunity. Create new leads automatically based on incoming emails.
c9aa128b-9e13-49e8-84a7-d13947787a49,de39678c-fb4f-4258-89ab-6c686f9b338e,"Create campaigns to automatically send emails tailored to the lead segment and activities of the lead. Get several marketing modules to boost leads acquisition from your website: Search Engine Optimization tool, form builders, a/b testing tool, etc.","Create email templates for specific products to provide relevant information to buyers upon their purchase, such as instructions and service reminders."
c9aa128b-9e13-49e8-84a7-d13947787a49,bb80b09c-c63e-4453-a1a6-d7acb696fba6,"Create campaigns to automatically send emails tailored to the lead segment and activities of the lead. Get several marketing modules to boost leads acquisition from your website: Search Engine Optimization tool, form builders, a/b testing tool, etc.",Get statistics about your sources of leads to evaluate the ROI of your marketing campaigns.
c9aa128b-9e13-49e8-84a7-d13947787a49,"75f1f857-1a68-4fc6-b1bc-feab23a22a25","Create campaigns to automatically send emails tailored to the lead segment and activities of the lead. Get several marketing modules to boost leads acquisition from your website: Search Engine Optimization tool, form builders, a/b testing tool, etc.",Increase your ecommerce store's conversion rate by automating reminder emails to those who have added a product to their cart but have not completed the purchase.
c9ac41e4-c869-4324-a65a-72cb37293a89,d3f541d3-025e-49af-8902-5076dea80779,The system shall generate a detailed report of payment listings for contract sales for the specified period when accessed by the Sales-Assistant.,The system shall generate a detailed report of payment listings for retail transactions for the specified period when accessed by the Sales-Assistant.
c9ac41e4-c869-4324-a65a-72cb37293a89,fa03c467-61f4-45ef-b6ef-db4a3cdfc9a8,The system shall generate a detailed report of payment listings for contract sales for the specified period when accessed by the Sales-Assistant.,The system shall generate a detailed report of payment listings for wholesale transactions for the specified period when accessed by the Sales-Assistant.
c9ac41e4-c869-4324-a65a-72cb37293a89,d3282737-ba15-472b-b6f9-2b9ce472bd31,The system shall generate a detailed report of payment listings for contract sales for the specified period when accessed by the Sales-Assistant.,The system shall enable the Sales-Assistant to view and analyze payment details related to contract sale deliveries within the chosen time frame.
c9ac41e4-c869-4324-a65a-72cb37293a89,f1c70dc8-6b87-44fc-b1f8-e548d627edb8,The system shall generate a detailed report of payment listings for contract sales for the specified period when accessed by the Sales-Assistant.,The system shall provide a report containing a detailed list of contract sale deliveries for the Sales Assistant.
c9ac41e4-c869-4324-a65a-72cb37293a89,"76a466d2-4181-47a0-a21a-a4938511ed1c",The system shall generate a detailed report of payment listings for contract sales for the specified period when accessed by the Sales-Assistant.,The system shall allow the Sales-Assistant to enter a specific time period or date to browse detailed sales information related to payments.
cadb0cd7-d04e-416c-af79-4c82c8bf2dd2,cf617f07-1533-4405-abfc-a6866eca88c8,The system shall require the Sales-Assistant to input a delivery receipt number for each delivery.,"The system shall require the Sales-Assistant to enter delivery data, including the delivery receipt number and delivery date, before completing the delivery process."
cadb0cd7-d04e-416c-af79-4c82c8bf2dd2,"7908a014-8686-4829-9473-ee1bab620116",The system shall require the Sales-Assistant to input a delivery receipt number for each delivery.,"The system shall require input of delivery data, including delivery receipt number and delivery date, from the Sales Assistant."
cadb0cd7-d04e-416c-af79-4c82c8bf2dd2,"24905124-3c0f-4416-b796-183c136522f2",The system shall require the Sales-Assistant to input a delivery receipt number for each delivery.,The system shall require the Sales-Assistant to input the delivery date for each contract sale delivery.
cadb0cd7-d04e-416c-af79-4c82c8bf2dd2,"8a619a3c-0181-4244-b0be-cd20582ba20c",The system shall require the Sales-Assistant to input a delivery receipt number for each delivery.,The system shall allow the Sales-Assistant to enter the payment receipt number and payment date for the returned product transaction.
cadb0cd7-d04e-416c-af79-4c82c8bf2dd2,c071cfbf-3990-48da-a20e-cb1020b41470,The system shall require the Sales-Assistant to input a delivery receipt number for each delivery.,The system shall enable the Sales-Assistant to enter the retail delivery quantity for a selected product.
cb052de8-84ec-4e68-9ddb-b6505a3b3915,"14171841-9ced-4a95-a1a5-158af8ad7a5b",The system shall validate the updated fields and notify the Sales Assistant of any errors or missing data before saving the changes.,The system shall validate the entered price values and notify the Sales Assistant of any errors or missing required fields before saving the changes
cb052de8-84ec-4e68-9ddb-b6505a3b3915,d944f82c-56d0-4beb-9c7a-d5b379e0effb,The system shall validate the updated fields and notify the Sales Assistant of any errors or missing data before saving the changes.,The system shall validate all required fields before adding a new customer and notify the Sales Assistant of any missing or invalid data.
cb052de8-84ec-4e68-9ddb-b6505a3b3915,"30ec1003-6e25-480a-8bf9-e57146bd2f22",The system shall validate the updated fields and notify the Sales Assistant of any errors or missing data before saving the changes.,The system shall notify the Sales Assistant if any required fields are missing or invalid during the product addition process.
cb052de8-84ec-4e68-9ddb-b6505a3b3915,"9d4f2c4c-e42a-471c-8e76-1d189115a9ff",The system shall validate the updated fields and notify the Sales Assistant of any errors or missing data before saving the changes.,The system shall allow the Sales Assistant to accept the updated product details and save the changes.
cb052de8-84ec-4e68-9ddb-b6505a3b3915,c5eabd79-d5f8-4bbb-855b-60bf790f290e,The system shall validate the updated fields and notify the Sales Assistant of any errors or missing data before saving the changes.,The system shall allow the Sales Assistant to accept the changes made to the customer's personal information and save the updates.
cc27214f-5504-48e9-8a9b-bdbdd814d4d7,"3e5118b9-7ae6-4354-b2f3-1578debf4af2","Don't worry if you've moved any of your store's pages to a new URL. Instantly set up a 301 redirect and choose the page you want your customers to view, and they will automatically be redirected to the new page.","Organize your store better by creating menu items. Add pages, links, products, categories, and even collections as menu items. Rearrange the existing menus with ease via drag-and-drop."
cc27214f-5504-48e9-8a9b-bdbdd814d4d7,"74738b81-8d5a-471c-8a39-2a0f8db60bb5","Don't worry if you've moved any of your store's pages to a new URL. Instantly set up a 301 redirect and choose the page you want your customers to view, and they will automatically be redirected to the new page.","After adding products to your store, you can sort, search, or even delete products that are no longer available in your store."
cc27214f-5504-48e9-8a9b-bdbdd814d4d7,"362fca71-e549-4e87-afa7-1913861d7cc9","Don't worry if you've moved any of your store's pages to a new URL. Instantly set up a 301 redirect and choose the page you want your customers to view, and they will automatically be redirected to the new page.",Add forms into your storefront with the click of a button. Meet your audience by adding name and email fields. Redirect them to a page of your choice upon submission.
cc27214f-5504-48e9-8a9b-bdbdd814d4d7,"14169e42-3c8c-4554-8143-b871d94ac741","Don't worry if you've moved any of your store's pages to a new URL. Instantly set up a 301 redirect and choose the page you want your customers to view, and they will automatically be redirected to the new page.",Easily migrate products from an external system to quickly start taking orders and bring in revenue.
cc27214f-5504-48e9-8a9b-bdbdd814d4d7,"5a1b7959-6f74-436a-bfc5-270b0ae40b7e","Don't worry if you've moved any of your store's pages to a new URL. Instantly set up a 301 redirect and choose the page you want your customers to view, and they will automatically be redirected to the new page.","Using simple drag and drop, you can create a hierarchy of categories to classify your products and help your customers discover them quickly."
cd2e6c72-c60e-412d-a9c5-e4fa3c7e43cc,"9be0c133-efc7-4c73-8a3b-c23416431ec5","The system must display a list of all employees in a tabular format, showing key information such as employee name, ID, position, and department.","The system must provide a ""Print"" option, allowing the administrator to print a detailed report of employee information with a single click on the print icon."
cd2e6c72-c60e-412d-a9c5-e4fa3c7e43cc,"474418fc-7c58-4487-882a-ed37b9ca7bc1","The system must display a list of all employees in a tabular format, showing key information such as employee name, ID, position, and department.","The system must allow the administrator to easily add a new employee record to the database by filling out an input form with relevant employee details (e.g., name, position, department, etc.)."
cd2e6c72-c60e-412d-a9c5-e4fa3c7e43cc,"4ee5cea4-e52d-45f1-a74e-4bbb6ee14ecb","The system must display a list of all employees in a tabular format, showing key information such as employee name, ID, position, and department.",The system must allow the administrator to select and edit the details of a specific employee from the displayed list.
cd2e6c72-c60e-412d-a9c5-e4fa3c7e43cc,"5e366e67-06af-4000-9a85-4c9e592cc385","The system must display a list of all employees in a tabular format, showing key information such as employee name, ID, position, and department.","The system must provide the administrator with the ability to view a list of all users, showing details such as username, role, and user status."
cd2e6c72-c60e-412d-a9c5-e4fa3c7e43cc,d4d74168-8e87-4a38-b80d-f5065d5705c9,"The system must display a list of all employees in a tabular format, showing key information such as employee name, ID, position, and department.","The system must provide a main menu with options for ""Customers,"" ""Sales Persons,"" ""Products,"" and ""Statistics"" that the user can select for viewing reports."
cdafbc8c-423a-4de1-8693-873a02b61159,dd2aee3e-1f21-4ed5-b78b-f54c1534979d,"Sync your ecommerce store with Zoho Books to record all of your transactions. File taxes, prepare returns, automate tax calculations and monitor your accounting effortlessly.",Zoho Commerce has plenty of customizable layouts and themes to fit your design choices and business aesthetic. Uncluttered layouts and seamless transitions create a memorable experience for your customers.
cdafbc8c-423a-4de1-8693-873a02b61159,"3e720a91-5840-411b-badf-09c578f3b887","Sync your ecommerce store with Zoho Books to record all of your transactions. File taxes, prepare returns, automate tax calculations and monitor your accounting effortlessly.",Just add the Facebook pixel ID to your Zoho Commerce store to display all your inventory and start taking orders via Facebook.
cdafbc8c-423a-4de1-8693-873a02b61159,"7b27f169-ed55-4575-88a6-bbf99bf48168","Sync your ecommerce store with Zoho Books to record all of your transactions. File taxes, prepare returns, automate tax calculations and monitor your accounting effortlessly.",Keep your website up and running all the time. Zoho offers unmetered bandwidth and file storage to suit your every business requirement.
cdafbc8c-423a-4de1-8693-873a02b61159,"01be1e05-bd55-4d02-a24c-3ca84e5b8a2d","Sync your ecommerce store with Zoho Books to record all of your transactions. File taxes, prepare returns, automate tax calculations and monitor your accounting effortlessly.","Whether you run a Health & Beauty, Fashion & Clothing, or Food & Drink ecommerce business, Zoho Commerce's themes are created to fit your business needs. From classy image sliders to fun background videos, choose the themes of your choice."
cdafbc8c-423a-4de1-8693-873a02b61159,"3efbfde2-eb91-4b2c-95bc-af8abb0dcd19","Sync your ecommerce store with Zoho Books to record all of your transactions. File taxes, prepare returns, automate tax calculations and monitor your accounting effortlessly.","Help shoppers discover your products on various Google surfaces like Google Search, Google Images, Google Shopping, and Google Lens by connecting your Zoho Commerce store with the Google Merchant Center."
ce07970e-19ef-4f18-9a2e-e0e10d851354,"14169e42-3c8c-4554-8143-b871d94ac741",Import products in bulk using a CSV or XLS file to add multiple products in one go with minimal effort.,Easily migrate products from an external system to quickly start taking orders and bring in revenue.
ce07970e-19ef-4f18-9a2e-e0e10d851354,a15908cd-42ef-4cda-8fb4-3732eb4acd19,Import products in bulk using a CSV or XLS file to add multiple products in one go with minimal effort.,"Upload vendor price lists with product descriptions, prices, and delivery times."
ce07970e-19ef-4f18-9a2e-e0e10d851354,"47ecf680-59a1-4757-b56b-96dce364ea37",Import products in bulk using a CSV or XLS file to add multiple products in one go with minimal effort.,"You can manually add products to a collection or set up filter conditions based on product title, price, brand, and tags to automatically create one."
ce07970e-19ef-4f18-9a2e-e0e10d851354,df41e3b1-c75a-43f7-a575-36892e306366,Import products in bulk using a CSV or XLS file to add multiple products in one go with minimal effort.,"Add product variants to your purchase orders with a grid, or matrix, displaying all the possible combinations of a product's attributes (e.g. sizes, colors)."
ce07970e-19ef-4f18-9a2e-e0e10d851354,f58e4b17-3d49-4be8-9d52-cae8782ba4b7,Import products in bulk using a CSV or XLS file to add multiple products in one go with minimal effort.,"Add product variants to your sales orders using a grid, or matrix, displaying all the possible combinations of a product's attributes (e.g. sizes, colors)."
cf617f07-1533-4405-abfc-a6866eca88c8,"7908a014-8686-4829-9473-ee1bab620116","The system shall require the Sales-Assistant to enter delivery data, including the delivery receipt number and delivery date, before completing the delivery process.","The system shall require input of delivery data, including delivery receipt number and delivery date, from the Sales Assistant."
cf617f07-1533-4405-abfc-a6866eca88c8,cadb0cd7-d04e-416c-af79-4c82c8bf2dd2,"The system shall require the Sales-Assistant to enter delivery data, including the delivery receipt number and delivery date, before completing the delivery process.",The system shall require the Sales-Assistant to input a delivery receipt number for each delivery.
cf617f07-1533-4405-abfc-a6866eca88c8,"24905124-3c0f-4416-b796-183c136522f2","The system shall require the Sales-Assistant to enter delivery data, including the delivery receipt number and delivery date, before completing the delivery process.",The system shall require the Sales-Assistant to input the delivery date for each contract sale delivery.
cf617f07-1533-4405-abfc-a6866eca88c8,"8a619a3c-0181-4244-b0be-cd20582ba20c","The system shall require the Sales-Assistant to enter delivery data, including the delivery receipt number and delivery date, before completing the delivery process.",The system shall allow the Sales-Assistant to enter the payment receipt number and payment date for the returned product transaction.
cf617f07-1533-4405-abfc-a6866eca88c8,"1870a991-db42-44fc-9403-d9917b78169a","The system shall require the Sales-Assistant to enter delivery data, including the delivery receipt number and delivery date, before completing the delivery process.","The system shall enable the Sales-Assistant to enter payment data, including payment sum, payment date, and payment receipt number."
cf8d9af4-1e1a-48e3-b1e0-fcb8c2b4b232,f341131f-bf87-49c3-b8bf-2b391dbaebfd,"After the payment is processed, the system must update the total amount of cash in the register to reflect the new balance:","After the transaction is validated, the system must add the amount to be paid to the total cash amount in the register or point-of-sale system."
cf8d9af4-1e1a-48e3-b1e0-fcb8c2b4b232,a63ce3b7-c73d-4d2f-a922-5da4c73b3c73,"After the payment is processed, the system must update the total amount of cash in the register to reflect the new balance:","Once the payment is validated, the system must calculate the change to be given by subtracting the amount to be paid from the cash received."
cf8d9af4-1e1a-48e3-b1e0-fcb8c2b4b232,"3aa33f22-c17d-445f-bf94-81ce45793481","After the payment is processed, the system must update the total amount of cash in the register to reflect the new balance:","After applying the coupon, the system must update the total amount to be paid with the discounted price and ensure the interface is ready for the next step in the transaction."
cf8d9af4-1e1a-48e3-b1e0-fcb8c2b4b232,a85f944a-7696-4eff-90cf-901c0c3cec32,"After the payment is processed, the system must update the total amount of cash in the register to reflect the new balance:",The system must display the calculated change and confirm that the payment was successfully processed.
cf8d9af4-1e1a-48e3-b1e0-fcb8c2b4b232,bc249626-1744-4ff0-9a29-39a1c3ba76a2,"After the payment is processed, the system must update the total amount of cash in the register to reflect the new balance:",The system must allow the user to input the amount to be paid and the cash received from the customer.
cfd2a427-2d57-4c17-8c48-c727a3ad2d48,"7b76a9df-c20a-46d7-a702-f57132f3d9d4",The system shall provide the functionality for the Sales-Assistant to add a selected product and its quantity to the retail record.,The system shall allow the Sales-Assistant to enter the quantity for a selected product during the process of recording a new retail.
cfd2a427-2d57-4c17-8c48-c727a3ad2d48,c071cfbf-3990-48da-a20e-cb1020b41470,The system shall provide the functionality for the Sales-Assistant to add a selected product and its quantity to the retail record.,The system shall enable the Sales-Assistant to enter the retail delivery quantity for a selected product.
cfd2a427-2d57-4c17-8c48-c727a3ad2d48,"4a3f9539-71ef-43b4-ac9f-38affcbd18f0",The system shall provide the functionality for the Sales-Assistant to add a selected product and its quantity to the retail record.,The system shall enable the Sales Assistant to input the quantity of the new product being added to the stock.
cfd2a427-2d57-4c17-8c48-c727a3ad2d48,"0b985b98-5735-4271-a2b0-58adbce79d8d",The system shall provide the functionality for the Sales-Assistant to add a selected product and its quantity to the retail record.,The system shall provide an option for the Sales Assistant to add the product to the stock after entering the required details.
cfd2a427-2d57-4c17-8c48-c727a3ad2d48,d67240ae-35d6-4e03-aa8c-992e73c67c85,The system shall provide the functionality for the Sales-Assistant to add a selected product and its quantity to the retail record.,The system shall support the Sales-Assistant in finding additional products and adding them to the same retail record consecutively.
d0f2e3db-161a-4fbe-bdac-b4a79f360f2c,bc249626-1744-4ff0-9a29-39a1c3ba76a2,The system must validate that the cash received is greater than or equal to the amount to be paid before proceeding with the transaction.,The system must allow the user to input the amount to be paid and the cash received from the customer.
d0f2e3db-161a-4fbe-bdac-b4a79f360f2c,a63ce3b7-c73d-4d2f-a922-5da4c73b3c73,The system must validate that the cash received is greater than or equal to the amount to be paid before proceeding with the transaction.,"Once the payment is validated, the system must calculate the change to be given by subtracting the amount to be paid from the cash received."
d0f2e3db-161a-4fbe-bdac-b4a79f360f2c,f341131f-bf87-49c3-b8bf-2b391dbaebfd,The system must validate that the cash received is greater than or equal to the amount to be paid before proceeding with the transaction.,"After the transaction is validated, the system must add the amount to be paid to the total cash amount in the register or point-of-sale system."
d0f2e3db-161a-4fbe-bdac-b4a79f360f2c,"8159c6ea-895c-4164-8283-9168be94d1a5",The system must validate that the cash received is greater than or equal to the amount to be paid before proceeding with the transaction.,The system must verify that the product's current stock amount is greater than or equal to one before proceeding with the stock deduction.
d0f2e3db-161a-4fbe-bdac-b4a79f360f2c,a85f944a-7696-4eff-90cf-901c0c3cec32,The system must validate that the cash received is greater than or equal to the amount to be paid before proceeding with the transaction.,The system must display the calculated change and confirm that the payment was successfully processed.
d1a305ff-93ef-45ed-8ddf-1b7f9612f6d3,e2123b20-3a75-4939-b1cc-a30d6c97f233,The system shall allow the Sales Assistant to modify the ID card number of an existing customer.,The system shall enable the Sales Assistant to input the ID card number of a potential customer.
d1a305ff-93ef-45ed-8ddf-1b7f9612f6d3,"3e9c6401-854c-4863-a665-710df318f728",The system shall allow the Sales Assistant to modify the ID card number of an existing customer.,The system shall ensure that the updated ID card number is unique and notify the Sales Assistant if it matches an existing record.
d1a305ff-93ef-45ed-8ddf-1b7f9612f6d3,"4e7ee4cc-3a00-4988-8641-834f5a00ca10",The system shall allow the Sales Assistant to modify the ID card number of an existing customer.,The system shall ensure that the ID card number is unique and notify the Sales Assistant if the entered ID card number already exists in the database.
d1a305ff-93ef-45ed-8ddf-1b7f9612f6d3,"86692c68-a2b0-477d-a9a1-0478fa5d044a",The system shall allow the Sales Assistant to modify the ID card number of an existing customer.,The system shall enable the Sales Assistant to update the phone and cell numbers of an existing customer.
d1a305ff-93ef-45ed-8ddf-1b7f9612f6d3,"3ceadcff-5445-41c9-830a-67510b703517",The system shall allow the Sales Assistant to modify the ID card number of an existing customer.,The system shall allow the Sales Assistant to update the email address of an existing customer.
d1c5169d-2af0-4b9e-a93d-719669a4ebb7,"10d2ff34-18d4-48bd-a761-fa569c558909",Get proposition of leads to merge when converting a lead into an opportunity. Create contacts automatically based on leads.,Get all your email communications automatically attached to the right opportunity. Create new leads automatically based on incoming emails.
d1c5169d-2af0-4b9e-a93d-719669a4ebb7,c78bb1a6-4f46-4a28-9538-ef3a53626e7a,Get proposition of leads to merge when converting a lead into an opportunity. Create contacts automatically based on leads.,"Get leads automatically created from emails, VoIP calls, social media reactions, website visitors, event attendees, support tickets, etc."
d1c5169d-2af0-4b9e-a93d-719669a4ebb7,c9aa128b-9e13-49e8-84a7-d13947787a49,Get proposition of leads to merge when converting a lead into an opportunity. Create contacts automatically based on leads.,"Create campaigns to automatically send emails tailored to the lead segment and activities of the lead. Get several marketing modules to boost leads acquisition from your website: Search Engine Optimization tool, form builders, a/b testing tool, etc."
d1c5169d-2af0-4b9e-a93d-719669a4ebb7,"796cf2d4-5de4-472c-8914-97cd8f68f676",Get proposition of leads to merge when converting a lead into an opportunity. Create contacts automatically based on leads.,Send quotes in just a few clicks. Convert quotes to sales orders and invoices from the same screen. Use the integrated CRM app to manage your sales pipeline from qualification to closing.
d1c5169d-2af0-4b9e-a93d-719669a4ebb7,b5683b9a-e2b8-49ba-be01-2c6558978d19,Get proposition of leads to merge when converting a lead into an opportunity. Create contacts automatically based on leads.,Generate new leads directly into your Odoo database.
d1fd1bb2-7057-49af-953c-192dcd3aa180,"7cefa507-800a-4c8c-a119-54ec1d9e497e",It allows the admin to view the list of users and take the print.,"The system must allow the administrator to generate and send a print request for a user report, which contains details of all users currently registered in the system."
d1fd1bb2-7057-49af-953c-192dcd3aa180,"5e366e67-06af-4000-9a85-4c9e592cc385",It allows the admin to view the list of users and take the print.,"The system must provide the administrator with the ability to view a list of all users, showing details such as username, role, and user status."
d1fd1bb2-7057-49af-953c-192dcd3aa180,"9be0c133-efc7-4c73-8a3b-c23416431ec5",It allows the admin to view the list of users and take the print.,"The system must provide a ""Print"" option, allowing the administrator to print a detailed report of employee information with a single click on the print icon."
d1fd1bb2-7057-49af-953c-192dcd3aa180,"7b034cbb-cf55-414e-a967-b2f5de9803bd",It allows the admin to view the list of users and take the print.,It allows admin to generate inwards details report.
d1fd1bb2-7057-49af-953c-192dcd3aa180,"1ec2fbd3-6806-45b0-85be-b7199c5d0fa2",It allows the admin to view the list of users and take the print.,It allows admin to generate outwards details report.
d3282737-ba15-472b-b6f9-2b9ce472bd31,c40528f5-2d87-41ff-9711-96fa97632b1f,The system shall enable the Sales-Assistant to view and analyze payment details related to contract sale deliveries within the chosen time frame.,The system shall enable the Sales-Assistant to view and analyze payment details related to retail deliveries within the chosen time frame.
d3282737-ba15-472b-b6f9-2b9ce472bd31,"8343547c-caa4-4658-bbb8-1c0152abe364",The system shall enable the Sales-Assistant to view and analyze payment details related to contract sale deliveries within the chosen time frame.,The system shall enable the Sales-Assistant to view and analyze payment details related to wholesale deliveries within the chosen time frame.
d3282737-ba15-472b-b6f9-2b9ce472bd31,"76a466d2-4181-47a0-a21a-a4938511ed1c",The system shall enable the Sales-Assistant to view and analyze payment details related to contract sale deliveries within the chosen time frame.,The system shall allow the Sales-Assistant to enter a specific time period or date to browse detailed sales information related to payments.
d3282737-ba15-472b-b6f9-2b9ce472bd31,"536c0789-d6b4-443e-9fae-505f30d3aa04",The system shall enable the Sales-Assistant to view and analyze payment details related to contract sale deliveries within the chosen time frame.,The system shall enable the Sales Assistant to generate a detailed report of deliveries to a customer for a specified period.
d3282737-ba15-472b-b6f9-2b9ce472bd31,c9ac41e4-c869-4324-a65a-72cb37293a89,The system shall enable the Sales-Assistant to view and analyze payment details related to contract sale deliveries within the chosen time frame.,The system shall generate a detailed report of payment listings for contract sales for the specified period when accessed by the Sales-Assistant.
d331b834-464a-41fa-b3c2-d5102ee4331b,e589d00c-23f1-46a9-927f-ebea0339e687,"Streamline *any* warehouse operation using a barcode scanner: receipts, pickings, inventory adjustments. Update and perform real-time warehouse actions, anytime and anywhere. Supports GS1, EAN13, and EAN14 out of the box.",A fast user interface designed for modern inventory management. Get more work done with less effort with or without barcode scanners.
d331b834-464a-41fa-b3c2-d5102ee4331b,"7a2e2e8a-e47c-4196-8a5c-6ca31efaf951","Streamline *any* warehouse operation using a barcode scanner: receipts, pickings, inventory adjustments. Update and perform real-time warehouse actions, anytime and anywhere. Supports GS1, EAN13, and EAN14 out of the box.","Locate any warehouse document, simply by scanning the barcode."
d331b834-464a-41fa-b3c2-d5102ee4331b,"239587c2-b956-40a5-bd01-37f9fbf3dbb0","Streamline *any* warehouse operation using a barcode scanner: receipts, pickings, inventory adjustments. Update and perform real-time warehouse actions, anytime and anywhere. Supports GS1, EAN13, and EAN14 out of the box.","Connect barcode scanners, payment terminals, and cash registers to simplify your workflow."
d331b834-464a-41fa-b3c2-d5102ee4331b,c68d813d-7f39-4d2e-8aa0-a000e8a0f56d,"Streamline *any* warehouse operation using a barcode scanner: receipts, pickings, inventory adjustments. Update and perform real-time warehouse actions, anytime and anywhere. Supports GS1, EAN13, and EAN14 out of the box.","Manage all storage, stock, and replenishments for all your warehouses. Easily handle transfers to, from, and between warehouses in one system."
d331b834-464a-41fa-b3c2-d5102ee4331b,"125814cf-91df-4c05-8cea-28f4d0908a74","Streamline *any* warehouse operation using a barcode scanner: receipts, pickings, inventory adjustments. Update and perform real-time warehouse actions, anytime and anywhere. Supports GS1, EAN13, and EAN14 out of the box.","Quickly find products by name, barcode, or description with the built-in search function."
